경쟁자 수,교통 수,임대료,점심저녁시간대 생활인구수,집객시설 수,총생활인구수,타업종경쟁자,타업종비율
519,63,1117,29256.84287,8,30778.03754,388,0.427783903
525,61,1832,29256.84287,10,30778.03754,398,0.4312026
460,54,671,29256.84287,8,30778.03754,355,0.435582822
509,61,338,29256.84287,8,30778.03754,378,0.426155581
784,104,1338,21563.97656,15,22273.00405,554,0.414050822
784,104,3007,21563.97656,15,22273.00405,554,0.414050822
707,105,835,21563.97656,14,22273.00405,497,0.412790698
670,98,3455,21563.97656,14,22273.00405,475,0.414847162
784,104,4143,21563.97656,15,22273.00405,554,0.414050822
546,68,4611,21563.97656,12,22273.00405,394,0.419148936
784,104,2583,21563.97656,15,22273.00405,554,0.414050822
736,104,1514,21563.97656,15,22273.00405,522,0.414944356
546,68,2730,21563.97656,12,22273.00405,394,0.419148936
449,70,1363,21563.97656,14,22273.00405,323,0.418393782
784,104,2095,21563.97656,15,22273.00405,554,0.414050822
784,104,2839,21563.97656,15,22273.00405,554,0.414050822
546,68,3857,21563.97656,12,22273.00405,394,0.419148936
546,68,3793,21563.97656,12,22273.00405,394,0.419148936
637,104,4778,21563.97656,15,22273.00405,428,0.401877934
736,104,4839,21563.97656,15,22273.00405,522,0.414944356
736,104,1490,21563.97656,15,22273.00405,522,0.414944356
736,104,1704,21563.97656,15,22273.00405,522,0.414944356
546,68,2398,21563.97656,12,22273.00405,394,0.419148936
816,73,1183,13790.51191,17,15957.18576,605,0.42575651
512,65,1588,13790.51191,5,15957.18576,348,0.404651163
756,53,507,13790.51191,8,15957.18576,549,0.420689655
520,45,10598,13790.51191,7,15957.18576,403,0.436619718
462,61,3041,13790.51191,5,15957.18576,361,0.438639125
875,65,2366,13790.51191,15,15957.18576,636,0.420913302
492,75,1994,13790.51191,6,15957.18576,415,0.45755237
586,35,1916,13790.51191,6,15957.18576,422,0.418650794
586,35,3492,13790.51191,6,15957.18576,422,0.418650794
808,77,676,13790.51191,17,15957.18576,581,0.418286537
634,36,4575,13790.51191,6,15957.18576,442,0.410780669
834,71,1014,13790.51191,15,15957.18576,615,0.424430642
898,69,892,13790.51191,16,15957.18576,639,0.415744958
632,53,1335,13790.51191,10,15957.18576,453,0.417511521
456,63,1115,13790.51191,5,15957.18576,368,0.446601942
899,68,1014,13790.51191,16,15957.18576,647,0.418499353
673,107,2197,42257.62962,13,39779.1394,414,0.380864765
686,112,10379,42257.62962,13,39779.1394,427,0.383647799
764,101,2469,42257.62962,11,39779.1394,447,0.369116433
661,104,3312,42257.62962,15,39779.1394,440,0.399636694
606,98,4030,42257.62962,10,39779.1394,357,0.370716511
500,97,1234,42257.62962,15,39779.1394,314,0.385749386
571,104,2269,42257.62962,15,39779.1394,358,0.385360603
598,106,756,42257.62962,13,39779.1394,375,0.385405961
661,104,3329,42257.62962,15,39779.1394,440,0.399636694
764,101,1641,42257.62962,11,39779.1394,447,0.369116433
634,107,2088,42257.62962,17,39779.1394,427,0.402450518
922,98,1064,42257.62962,12,39779.1394,557,0.376605815
581,88,6584,42257.62962,11,39779.1394,322,0.356589147
755,91,3458,42257.62962,11,39779.1394,435,0.365546218
606,98,4303,42257.62962,10,39779.1394,357,0.370716511
856,94,1528,42257.62962,8,39779.1394,512,0.374269006
755,91,5105,42257.62962,11,39779.1394,435,0.365546218
606,98,3681,42257.62962,10,39779.1394,357,0.370716511
724,99,1475,42257.62962,11,39779.1394,421,0.36768559
606,98,2009,42257.62962,10,39779.1394,357,0.370716511
681,106,1237,42257.62962,13,39779.1394,470,0.408340573
681,106,1438,42257.62962,13,39779.1394,470,0.408340573
597,91,1599,42257.62962,11,39779.1394,327,0.353896104
598,106,756,42257.62962,13,39779.1394,375,0.385405961
451,95,842,42257.62962,12,39779.1394,299,0.398666667
764,101,4877,42257.62962,11,39779.1394,447,0.369116433
686,112,1642,42257.62962,13,39779.1394,427,0.383647799
794,81,1969,24634.25263,14,28251.1163,528,0.399394856
774,67,407,24634.25263,13,28251.1163,536,0.409160305
774,67,541,24634.25263,13,28251.1163,536,0.409160305
703,82,1592,24634.25263,13,28251.1163,485,0.408249158
736,71,2986,24634.25263,17,28251.1163,505,0.406929895
731,70,1083,24634.25263,14,28251.1163,505,0.408576052
717,66,620,24634.25263,13,28251.1163,498,0.409876543
711,72,820,24634.25263,14,28251.1163,491,0.408485857
774,67,558,24634.25263,13,28251.1163,536,0.409160305
808,76,1037,24634.25263,17,28251.1163,564,0.411078717
762,66,820,24634.25263,13,28251.1163,526,0.408385093
734,68,896,24634.25263,14,28251.1163,507,0.408541499
774,67,636,24634.25263,13,28251.1163,536,0.409160305
774,67,405,24634.25263,13,28251.1163,536,0.409160305
774,67,576,24634.25263,13,28251.1163,536,0.409160305
722,70,536,24634.25263,14,28251.1163,500,0.409165303
774,67,820,24634.25263,13,28251.1163,536,0.409160305
728,72,1083,24634.25263,14,28251.1163,504,0.409090909
707,73,2297,24634.25263,11,28251.1163,492,0.410341952
734,66,276,24634.25263,14,28251.1163,511,0.410441767
774,67,478,24634.25263,13,28251.1163,536,0.409160305
774,67,455,24634.25263,13,28251.1163,536,0.409160305
722,65,4948,24634.25263,13,28251.1163,500,0.409165303
774,67,2117,24634.25263,13,28251.1163,536,0.409160305
724,69,656,24634.25263,14,28251.1163,497,0.407043407
857,101,761,24634.25263,12,28251.1163,495,0.36612426
774,67,407,24634.25263,13,28251.1163,536,0.409160305
764,76,1083,24634.25263,17,28251.1163,535,0.411855273
780,71,2278,24634.25263,16,28251.1163,548,0.412650602
774,67,369,24634.25263,13,28251.1163,536,0.409160305
725,69,853,24634.25263,14,28251.1163,506,0.411047929
704,81,1564,24634.25263,12,28251.1163,488,0.409395973
902,71,2455,19520.16563,14,19946.31742,552,0.379642366
869,74,2625,19520.16563,14,19946.31742,543,0.384560907
894,66,820,19520.16563,15,19946.31742,547,0.379597502
885,68,820,19520.16563,15,19946.31742,540,0.378947368
891,70,1017,19520.16563,14,19946.31742,548,0.380820014
613,69,1770,19520.16563,15,19946.31742,420,0.406582769
891,70,1313,19520.16563,14,19946.31742,548,0.380820014
894,71,3255,19520.16563,14,19946.31742,551,0.381314879
879,74,1181,19520.16563,14,19946.31742,549,0.384453782
604,69,2695,19520.16563,17,19946.31742,415,0.407262022
894,66,578,19520.16563,15,19946.31742,547,0.379597502
885,68,820,19520.16563,15,19946.31742,540,0.378947368
891,70,1313,19520.16563,14,19946.31742,548,0.380820014
891,70,1238,19520.16563,14,19946.31742,548,0.380820014
904,71,961,19520.16563,14,19946.31742,553,0.379547014
901,74,1085,19520.16563,14,19946.31742,551,0.379476584
773,101,1653,15402.92528,10,16932.09472,529,0.406298003
874,90,1115,19040.65528,17,20316.36037,605,0.409060176
826,69,1953,19040.65528,13,20316.36037,575,0.410421128
1185,110,2110,19040.65528,19,20316.36037,803,0.403923541
825,68,1063,19040.65528,12,20316.36037,574,0.410293066
843,68,2716,19040.65528,16,20316.36037,593,0.412952646
1186,114,1561,19040.65528,18,20316.36037,814,0.407
767,69,984,19040.65528,13,20316.36037,563,0.423308271
730,68,1399,19040.65528,13,20316.36037,506,0.409385113
953,83,1313,19040.65528,14,20316.36037,679,0.416053922
905,85,1690,19040.65528,18,20316.36037,623,0.407722513
837,69,3249,19040.65528,13,20316.36037,585,0.411392405
827,64,1516,19040.65528,15,20316.36037,597,0.419241573
767,69,1848,19040.65528,13,20316.36037,563,0.423308271
819,69,4676,19040.65528,13,20316.36037,569,0.409942363
825,68,1339,19040.65528,12,20316.36037,574,0.410293066
766,68,1247,19040.65528,13,20316.36037,551,0.418375095
1122,113,480,19040.65528,17,20316.36037,766,0.405720339
883,73,961,19040.65528,14,20316.36037,620,0.412508317
837,68,1969,19040.65528,13,20316.36037,582,0.410147992
767,69,969,19040.65528,13,20316.36037,563,0.423308271
766,68,1181,19040.65528,13,20316.36037,551,0.418375095
837,68,477,19040.65528,13,20316.36037,582,0.410147992
833,72,3207,19040.65528,13,20316.36037,575,0.408380682
815,66,3576,19040.65528,13,20316.36037,567,0.410274964
845,68,2874,19040.65528,16,20316.36037,594,0.412786657
1122,113,662,19040.65528,17,20316.36037,766,0.405720339
712,66,910,19040.65528,14,20316.36037,496,0.410596026
839,67,755,19040.65528,16,20316.36037,595,0.414923291
1122,113,699,19040.65528,17,20316.36037,766,0.405720339
909,77,777,19040.65528,17,20316.36037,629,0.408972692
874,90,1153,19040.65528,17,20316.36037,605,0.409060176
826,69,2707,19040.65528,13,20316.36037,575,0.410421128
964,113,1019,19040.65528,16,20316.36037,681,0.413981763
1122,113,480,19040.65528,17,20316.36037,766,0.405720339
833,67,4800,19040.65528,15,20316.36037,590,0.414617006
495,79,1244,55247.40565,2,50116.53758,284,0.364569961
120,36,911,55247.40565,3,50116.53758,64,0.347826087
302,79,797,14928.44886,11,14557.55524,202,0.400793651
346,74,673,9546.362367,9,10343.10244,232,0.401384083
968,75,8029,35286.78995,12,35327.64984,613,0.387729285
831,75,1927,35286.78995,10,35327.64984,525,0.387168142
776,78,4841,35286.78995,7,35327.64984,493,0.388494878
788,79,6901,35286.78995,7,35327.64984,505,0.390564578
768,76,2319,35286.78995,7,35327.64984,477,0.38313253
835,64,997,35286.78995,14,35327.64984,571,0.406116643
951,78,1965,35286.78995,11,35327.64984,599,0.386451613
951,78,5295,35286.78995,11,35327.64984,599,0.386451613
814,79,2851,35286.78995,10,35327.64984,523,0.391174271
961,78,10903,35286.78995,11,35327.64984,607,0.387117347
947,77,4345,35286.78995,12,35327.64984,599,0.387451488
959,81,2832,35286.78995,11,35327.64984,608,0.388002553
971,72,1862,35286.78995,12,35327.64984,605,0.383883249
947,77,5616,35286.78995,12,35327.64984,599,0.387451488
725,71,1121,35286.78995,9,35327.64984,494,0.405250205
633,60,1861,35286.78995,9,35327.64984,451,0.416051661
814,79,6778,35286.78995,10,35327.64984,523,0.391174271
521,78,1283,35286.78995,7,35327.64984,353,0.40389016
768,76,3060,35286.78995,7,35327.64984,477,0.38313253
887,77,1734,35286.78995,11,35327.64984,581,0.395776567
768,76,3585,35286.78995,7,35327.64984,477,0.38313253
961,78,1595,35286.78995,11,35327.64984,607,0.387117347
959,81,2169,35286.78995,11,35327.64984,608,0.388002553
768,76,2410,35286.78995,7,35327.64984,477,0.38313253
814,79,5702,35286.78995,10,35327.64984,523,0.391174271
852,60,670,35286.78995,15,35327.64984,586,0.407510431
945,80,1992,35286.78995,11,35327.64984,601,0.388745149
113,51,3993,35286.78995,2,35327.64984,86,0.432160804
887,77,4040,35286.78995,11,35327.64984,581,0.395776567
356,71,1412,35286.78995,4,35327.64984,254,0.416393443
831,75,4740,35286.78995,10,35327.64984,525,0.387168142
837,62,1024,35286.78995,14,35327.64984,578,0.408480565
945,80,4271,35286.78995,11,35327.64984,601,0.388745149
788,79,4397,35286.78995,7,35327.64984,505,0.390564578
947,77,7011,35286.78995,12,35327.64984,599,0.387451488
814,79,4038,35286.78995,10,35327.64984,523,0.391174271
926,77,2272,35286.78995,11,35327.64984,598,0.392388451
768,76,1926,35286.78995,7,35327.64984,477,0.38313253
947,77,1967,35286.78995,12,35327.64984,599,0.387451488
851,82,3756,35286.78995,12,35327.64984,556,0.395167022
768,76,1926,35286.78995,7,35327.64984,477,0.38313253
814,79,3549,35286.78995,10,35327.64984,523,0.391174271
732,72,5379,35286.78995,7,35327.64984,449,0.380186283
851,82,5543,35286.78995,12,35327.64984,556,0.395167022
951,78,2233,35286.78995,11,35327.64984,599,0.386451613
776,78,2596,35286.78995,7,35327.64984,493,0.388494878
865,76,3209,35286.78995,11,35327.64984,563,0.394257703
951,78,3678,35286.78995,11,35327.64984,599,0.386451613
865,76,2299,35286.78995,11,35327.64984,563,0.394257703
952,75,5798,35286.78995,12,35327.64984,605,0.388567759
945,80,1614,35286.78995,11,35327.64984,601,0.388745149
947,77,2616,35286.78995,12,35327.64984,599,0.387451488
865,76,1833,35286.78995,11,35327.64984,563,0.394257703
865,76,1586,35286.78995,11,35327.64984,563,0.394257703
768,76,5988,35286.78995,7,35327.64984,477,0.38313253
788,79,1244,35286.78995,7,35327.64984,505,0.390564578
971,72,3528,35286.78995,12,35327.64984,605,0.383883249
961,78,3088,35286.78995,11,35327.64984,607,0.387117347
865,76,4569,35286.78995,11,35327.64984,563,0.394257703
768,76,2521,35286.78995,7,35327.64984,477,0.38313253
831,75,3854,35286.78995,10,35327.64984,525,0.387168142
951,78,4498,35286.78995,11,35327.64984,599,0.386451613
909,83,1809,35286.78995,12,35327.64984,593,0.394806924
865,76,1880,35286.78995,11,35327.64984,563,0.394257703
865,76,5648,35286.78995,11,35327.64984,563,0.394257703
865,76,3791,35286.78995,11,35327.64984,563,0.394257703
435,75,2053,35286.78995,5,35327.64984,303,0.410569106
904,80,3522,35286.78995,11,35327.64984,588,0.394101877
776,78,10760,35286.78995,7,35327.64984,493,0.388494878
768,76,2340,35286.78995,7,35327.64984,477,0.38313253
831,75,5422,35286.78995,10,35327.64984,525,0.387168142
832,78,1270,35286.78995,7,35327.64984,533,0.39047619
768,76,3976,35286.78995,7,35327.64984,477,0.38313253
841,77,9701,35286.78995,10,35327.64984,521,0.382525698
947,77,1877,35286.78995,12,35327.64984,599,0.387451488
851,82,1850,35286.78995,12,35327.64984,556,0.395167022
851,82,9882,35286.78995,12,35327.64984,556,0.395167022
831,75,3037,35286.78995,10,35327.64984,525,0.387168142
865,76,4569,35286.78995,11,35327.64984,563,0.394257703
776,78,2816,35286.78995,7,35327.64984,493,0.388494878
776,78,2276,35286.78995,7,35327.64984,493,0.388494878
841,77,6338,35286.78995,10,35327.64984,521,0.382525698
926,77,2062,35286.78995,11,35327.64984,598,0.392388451
909,83,3933,35286.78995,12,35327.64984,593,0.394806924
814,79,3095,35286.78995,10,35327.64984,523,0.391174271
154,54,1163,35286.78995,2,35327.64984,119,0.435897436
959,81,6454,35286.78995,11,35327.64984,608,0.388002553
814,79,2220,35286.78995,10,35327.64984,523,0.391174271
832,78,1268,35286.78995,7,35327.64984,533,0.39047619
951,78,2572,35286.78995,11,35327.64984,599,0.386451613
951,78,3546,35286.78995,11,35327.64984,599,0.386451613
991,72,5145,35286.78995,12,35327.64984,609,0.380625
945,80,2075,35286.78995,11,35327.64984,601,0.388745149
814,79,3970,35286.78995,10,35327.64984,523,0.391174271
926,77,4451,35286.78995,11,35327.64984,598,0.392388451
865,76,9470,35286.78995,11,35327.64984,563,0.394257703
115,47,2475,35286.78995,1,35327.64984,68,0.371584699
851,82,1840,35286.78995,12,35327.64984,556,0.395167022
951,78,1565,35286.78995,11,35327.64984,599,0.386451613
961,78,6071,35286.78995,11,35327.64984,607,0.387117347
909,83,1099,35286.78995,12,35327.64984,593,0.394806924
959,81,1386,35286.78995,11,35327.64984,608,0.388002553
776,78,2818,35286.78995,7,35327.64984,493,0.388494878
971,72,3528,35286.78995,12,35327.64984,605,0.383883249
951,78,2101,35286.78995,11,35327.64984,599,0.386451613
951,78,4805,35286.78995,11,35327.64984,599,0.386451613
836,61,1006,35286.78995,14,35327.64984,568,0.404558405
832,78,4982,35286.78995,7,35327.64984,533,0.39047619
971,72,7154,35286.78995,12,35327.64984,605,0.383883249
197,62,8873,35286.78995,2,35327.64984,118,0.374603175
814,79,2073,35286.78995,10,35327.64984,523,0.391174271
947,77,7011,35286.78995,12,35327.64984,599,0.387451488
926,77,2632,35286.78995,11,35327.64984,598,0.392388451
926,77,3509,35286.78995,11,35327.64984,598,0.392388451
926,77,2138,35286.78995,11,35327.64984,598,0.392388451
633,60,1357,35286.78995,9,35327.64984,451,0.416051661
732,72,1573,35286.78995,7,35327.64984,449,0.380186283
633,60,1357,35286.78995,9,35327.64984,451,0.416051661
945,80,3222,35286.78995,11,35327.64984,601,0.388745149
768,76,3824,35286.78995,7,35327.64984,477,0.38313253
316,69,1901,35286.78995,3,35327.64984,172,0.352459016
839,60,3292,35286.78995,14,35327.64984,581,0.40915493
865,76,2663,35286.78995,11,35327.64984,563,0.394257703
814,79,2303,35286.78995,10,35327.64984,523,0.391174271
947,77,2231,35286.78995,12,35327.64984,599,0.387451488
959,81,1677,35286.78995,11,35327.64984,608,0.388002553
316,67,1769,35286.78995,3,35327.64984,172,0.352459016
961,78,3841,35286.78995,11,35327.64984,607,0.387117347
851,82,1462,35286.78995,12,35327.64984,556,0.395167022
851,82,2251,35286.78995,12,35327.64984,556,0.395167022
814,79,1363,35286.78995,10,35327.64984,523,0.391174271
919,79,10274,35286.78995,13,35327.64984,599,0.394598155
732,72,3680,35286.78995,7,35327.64984,449,0.380186283
865,76,1735,35286.78995,11,35327.64984,563,0.394257703
865,76,1854,35286.78995,11,35327.64984,563,0.394257703
865,76,1833,35286.78995,11,35327.64984,563,0.394257703
961,78,1970,35286.78995,11,35327.64984,607,0.387117347
776,78,2081,35286.78995,7,35327.64984,493,0.388494878
961,78,3802,35286.78995,11,35327.64984,607,0.387117347
831,75,5193,35286.78995,10,35327.64984,525,0.387168142
768,76,4558,35286.78995,7,35327.64984,477,0.38313253
945,80,1515,35286.78995,11,35327.64984,601,0.388745149
768,76,1926,35286.78995,7,35327.64984,477,0.38313253
945,80,2075,35286.78995,11,35327.64984,601,0.388745149
776,78,4289,35286.78995,7,35327.64984,493,0.388494878
814,79,3936,35286.78995,10,35327.64984,523,0.391174271
356,71,1177,35286.78995,4,35327.64984,254,0.416393443
951,78,1372,35286.78995,11,35327.64984,599,0.386451613
947,77,7011,35286.78995,12,35327.64984,599,0.387451488
968,75,3181,35286.78995,12,35327.64984,613,0.387729285
814,79,4003,35286.78995,10,35327.64984,523,0.391174271
991,72,3107,35286.78995,12,35327.64984,609,0.380625
909,83,11035,35286.78995,12,35327.64984,593,0.394806924
356,71,1177,35286.78995,4,35327.64984,254,0.416393443
926,77,1205,35286.78995,11,35327.64984,598,0.392388451
909,83,1157,35286.78995,12,35327.64984,593,0.394806924
951,78,2602,35286.78995,11,35327.64984,599,0.386451613
951,78,8809,35286.78995,11,35327.64984,599,0.386451613
865,76,8821,35286.78995,11,35327.64984,563,0.394257703
732,72,1463,35286.78995,7,35327.64984,449,0.380186283
851,82,3583,35286.78995,12,35327.64984,556,0.395167022
768,76,2181,35286.78995,7,35327.64984,477,0.38313253
776,78,1931,35286.78995,7,35327.64984,493,0.388494878
831,75,4588,35286.78995,10,35327.64984,525,0.387168142
959,81,2757,35286.78995,11,35327.64984,608,0.388002553
510,84,1660,35041.84366,3,34341.77717,256,0.334203655
596,60,1498,35041.84366,8,34341.77717,289,0.326553672
506,77,849,35041.84366,1,34341.77717,292,0.365914787
574,60,3670,35041.84366,8,34341.77717,278,0.32629108
410,45,2021,35041.84366,2,34341.77717,178,0.302721088
571,64,1364,35041.84366,7,34341.77717,273,0.323459716
429,56,1839,35041.84366,2,34341.77717,188,0.304700162
397,41,5273,35041.84366,2,34341.77717,172,0.30228471
397,41,5472,35041.84366,2,34341.77717,172,0.30228471
571,60,5887,35041.84366,6,34341.77717,269,0.320238095
477,61,805,35041.84366,2,34341.77717,205,0.30058651
525,81,1976,35041.84366,1,34341.77717,323,0.380896226
329,68,1717,35041.84366,3,34341.77717,176,0.348514851
573,61,2652,35041.84366,6,34341.77717,271,0.321090047
4,2,14741,35041.84366,0,34341.77717,0,0
525,81,5067,35041.84366,1,34341.77717,323,0.380896226
410,45,14858,35041.84366,2,34341.77717,178,0.302721088
525,81,2772,35041.84366,1,34341.77717,323,0.380896226
397,41,3872,35041.84366,2,34341.77717,172,0.30228471
648,68,1004,35041.84366,7,34341.77717,314,0.326403326
397,41,12484,35041.84366,2,34341.77717,172,0.30228471
397,41,10546,35041.84366,2,34341.77717,172,0.30228471
397,41,5050,35041.84366,2,34341.77717,172,0.30228471
397,41,5307,35041.84366,2,34341.77717,172,0.30228471
397,41,2356,35041.84366,2,34341.77717,172,0.30228471
419,58,991,35041.84366,2,34341.77717,184,0.305140962
4,2,2632,35041.84366,0,34341.77717,0,0
478,64,700,35041.84366,2,34341.77717,203,0.298091043
510,84,2530,35041.84366,3,34341.77717,256,0.334203655
328,70,2842,35041.84366,3,34341.77717,176,0.349206349
596,66,585,35041.84366,7,34341.77717,284,0.322727273
163,28,30483,35041.84366,5,34341.77717,90,0.355731225
525,81,3109,35041.84366,1,34341.77717,323,0.380896226
802,80,3190,35041.84366,8,34341.77717,407,0.336641853
410,45,2020,35041.84366,2,34341.77717,178,0.302721088
410,45,10355,35041.84366,2,34341.77717,178,0.302721088
579,59,8196,35041.84366,7,34341.77717,272,0.319623972
551,60,2347,35041.84366,4,34341.77717,264,0.32392638
506,77,1029,35041.84366,1,34341.77717,292,0.365914787
790,79,998,35041.84366,8,34341.77717,402,0.337248322
525,81,7375,35041.84366,1,34341.77717,323,0.380896226
3,0,1733,35041.84366,0,34341.77717,0,0
410,45,1167,35041.84366,2,34341.77717,178,0.302721088
581,62,1272,35041.84366,7,34341.77717,280,0.325203252
510,84,1638,35041.84366,3,34341.77717,256,0.334203655
525,81,2458,35041.84366,1,34341.77717,323,0.380896226
326,65,3491,35041.84366,2,34341.77717,176,0.35059761
495,67,1769,35041.84366,2,34341.77717,216,0.303797468
525,81,1054,35041.84366,1,34341.77717,323,0.380896226
525,81,1054,35041.84366,1,34341.77717,323,0.380896226
525,81,9389,35041.84366,1,34341.77717,323,0.380896226
3,2,6649,35041.84366,0,34341.77717,0,0
410,45,708,35041.84366,2,34341.77717,178,0.302721088
573,60,4234,35041.84366,6,34341.77717,272,0.321893491
525,81,12997,35041.84366,1,34341.77717,323,0.380896226
474,60,1800,35041.84366,2,34341.77717,204,0.300884956
747,81,1620,35041.84366,9,34341.77717,372,0.332439678
525,81,12291,35041.84366,1,34341.77717,323,0.380896226
410,45,2335,35041.84366,2,34341.77717,178,0.302721088
445,59,1026,35041.84366,2,34341.77717,189,0.298107256
410,45,14111,35041.84366,2,34341.77717,178,0.302721088
482,64,884,35041.84366,2,34341.77717,207,0.300435414
525,81,2651,35041.84366,1,34341.77717,323,0.380896226
425,54,2016,35041.84366,2,34341.77717,182,0.299835255
425,57,2445,35041.84366,2,34341.77717,186,0.304418985
506,77,1311,35041.84366,1,34341.77717,292,0.365914787
793,84,821,35041.84366,8,34341.77717,393,0.331365936
525,81,2808,35041.84366,1,34341.77717,323,0.380896226
422,57,1234,35041.84366,2,34341.77717,185,0.304777595
438,57,2922,35041.84366,2,34341.77717,188,0.300319489
573,60,2279,35041.84366,6,34341.77717,272,0.321893491
434,57,2016,35041.84366,2,34341.77717,187,0.301127214
573,60,4815,35041.84366,6,34341.77717,272,0.321893491
550,58,531,35041.84366,6,34341.77717,258,0.319306931
427,76,2451,30733.40349,0,32176.06713,255,0.373900293
418,77,1699,30733.40349,1,32176.06713,245,0.369532428
498,72,1844,30733.40349,0,32176.06713,321,0.391941392
427,76,3963,30733.40349,0,32176.06713,255,0.373900293
498,72,1261,30733.40349,0,32176.06713,321,0.391941392
498,72,1738,30733.40349,0,32176.06713,321,0.391941392
432,79,4062,30733.40349,1,32176.06713,254,0.370262391
435,76,1300,30733.40349,1,32176.06713,254,0.368650218
498,72,1952,30733.40349,0,32176.06713,321,0.391941392
498,72,2516,30733.40349,0,32176.06713,321,0.391941392
363,68,9544,30733.40349,0,32176.06713,215,0.371972318
513,82,2024,30733.40349,1,32176.06713,286,0.357947434
697,83,1274,30733.40349,5,32176.06713,400,0.364630811
448,77,4756,30733.40349,1,32176.06713,271,0.376912378
513,82,1446,30733.40349,1,32176.06713,286,0.357947434
618,79,1053,30733.40349,6,32176.06713,341,0.355578728
455,72,2866,30733.40349,0,32176.06713,281,0.381793478
420,78,1556,30733.40349,1,32176.06713,247,0.370314843
427,76,6020,30733.40349,0,32176.06713,255,0.373900293
421,71,3984,30733.40349,0,32176.06713,256,0.378138848
415,75,2376,30733.40349,1,32176.06713,240,0.366412214
455,72,1076,30733.40349,0,32176.06713,281,0.381793478
440,76,1490,30733.40349,1,32176.06713,258,0.369627507
427,76,2400,30733.40349,0,32176.06713,255,0.373900293
815,91,1746,30733.40349,4,32176.06713,419,0.339546191
415,75,1223,30733.40349,1,32176.06713,240,0.366412214
498,72,1982,30733.40349,0,32176.06713,321,0.391941392
448,77,1546,30733.40349,1,32176.06713,271,0.376912378
498,72,1739,30733.40349,0,32176.06713,321,0.391941392
448,77,1498,30733.40349,1,32176.06713,271,0.376912378
363,68,4234,30733.40349,0,32176.06713,215,0.371972318
455,72,4310,30733.40349,0,32176.06713,281,0.381793478
427,76,3196,30733.40349,0,32176.06713,255,0.373900293
427,76,3289,30733.40349,0,32176.06713,255,0.373900293
427,76,4536,30733.40349,0,32176.06713,255,0.373900293
455,72,1476,30733.40349,0,32176.06713,281,0.381793478
498,72,4269,30733.40349,0,32176.06713,321,0.391941392
363,68,6027,30733.40349,0,32176.06713,215,0.371972318
440,76,2402,30733.40349,1,32176.06713,258,0.369627507
448,77,4010,30733.40349,1,32176.06713,271,0.376912378
421,71,5240,30733.40349,0,32176.06713,256,0.378138848
879,94,1503,30733.40349,5,32176.06713,457,0.342065868
435,76,2035,30733.40349,1,32176.06713,254,0.368650218
560,75,223,30733.40349,4,32176.06713,330,0.370786517
498,72,2138,30733.40349,0,32176.06713,321,0.391941392
498,72,2780,30733.40349,0,32176.06713,321,0.391941392
435,76,1607,30733.40349,1,32176.06713,254,0.368650218
455,72,6708,30733.40349,0,32176.06713,281,0.381793478
363,68,4134,30733.40349,0,32176.06713,215,0.371972318
363,68,3888,30733.40349,0,32176.06713,215,0.371972318
455,72,1628,30733.40349,0,32176.06713,281,0.381793478
432,79,263,30733.40349,1,32176.06713,254,0.370262391
569,82,1019,30733.40349,4,32176.06713,313,0.354875283
498,72,2714,30733.40349,0,32176.06713,321,0.391941392
498,72,1688,30733.40349,0,32176.06713,321,0.391941392
448,77,3287,30733.40349,1,32176.06713,271,0.376912378
420,78,3737,30733.40349,1,32176.06713,247,0.370314843
435,76,1462,30733.40349,1,32176.06713,254,0.368650218
432,79,2265,30733.40349,1,32176.06713,254,0.370262391
391,77,1889,30733.40349,1,32176.06713,236,0.376395534
421,71,4234,30733.40349,0,32176.06713,256,0.378138848
700,80,1303,30733.40349,6,32176.06713,396,0.361313869
498,72,1593,30733.40349,0,32176.06713,321,0.391941392
418,77,1612,30733.40349,1,32176.06713,245,0.369532428
498,72,3583,30733.40349,0,32176.06713,321,0.391941392
427,76,3406,30733.40349,0,32176.06713,255,0.373900293
440,76,1615,30733.40349,1,32176.06713,258,0.369627507
427,76,2504,30733.40349,0,32176.06713,255,0.373900293
448,77,1034,30733.40349,1,32176.06713,271,0.376912378
498,72,1341,30733.40349,0,32176.06713,321,0.391941392
427,76,1779,30733.40349,0,32176.06713,255,0.373900293
363,68,6125,30733.40349,0,32176.06713,215,0.371972318
498,72,1844,30733.40349,0,32176.06713,321,0.391941392
596,82,742,30733.40349,6,32176.06713,328,0.354978355
418,77,1511,30733.40349,1,32176.06713,245,0.369532428
511,77,2921,30733.40349,1,32176.06713,285,0.358040201
705,80,313,30733.40349,5,32176.06713,402,0.363143631
421,71,5441,30733.40349,0,32176.06713,256,0.378138848
427,76,3805,30733.40349,0,32176.06713,255,0.373900293
708,92,1249,30733.40349,4,32176.06713,393,0.356948229
427,76,1738,30733.40349,0,32176.06713,255,0.373900293
815,91,924,30733.40349,4,32176.06713,419,0.339546191
498,72,10021,30733.40349,0,32176.06713,321,0.391941392
432,79,1525,30733.40349,1,32176.06713,254,0.370262391
418,77,1988,30733.40349,1,32176.06713,245,0.369532428
498,72,1417,30733.40349,0,32176.06713,321,0.391941392
420,78,1480,30733.40349,1,32176.06713,247,0.370314843
363,68,1992,30733.40349,0,32176.06713,215,0.371972318
421,71,1992,30733.40349,0,32176.06713,256,0.378138848
427,76,1291,30733.40349,0,32176.06713,255,0.373900293
