인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존예측
20210426,0,영업/정상,,노원구,상계동,"서울특별시 노원구 상계로27길 48, 중앙과일 1층 (상계동)",쉐프의 생 안심 탕수육,중국식,206041.0002,462002.7093,상계2동,11350640,30,106,21,429,74,929,925,1854,0.9600863,1780,0.498921251,462,1,34153,32224.30406,957,29503.63029,32208.65205,1,0,0,0,0,0.10650014,0
20210127,0,영업/정상,,노원구,상계동,"서울특별시 노원구 상계로27길 12, 경인빌딩 지하1층 8호 (상계동)",큐큐면관 딜리버리 상계점,중국식,206172.2332,461867.2267,상계2동,11350640,19,99,18,589,76,941,938,1879,0.959552954,1803,0.499201703,551,1,30733,32224.30406,617,29503.63029,32208.65205,1,0,0,0,0,0.10650014,0
20201123,0,영업/정상,,도봉구,도봉동,"서울특별시 도봉구 마들로 693, 1층 (도봉동)",수수,중국식,204015.7708,463287.4037,방학1동,11320690,59,93,11,126,48,541,663,1204,0.96013289,1156,0.550664452,616,1,18202,25630.97625,1509,23494.2753,24802.59456,1,0,0,0,0,0.10650014,0
20190515,0,영업/정상,,도봉구,방학동,"서울특별시 도봉구 도당로19길 20, 1층 (방학동)",황금정,중국식,203404.2047,462836.3323,방학1동,11320690,84,97,13,201,55,599,685,1284,0.957165109,1229,0.533489097,1174,1,13445,25046.59667,2097,23494.2753,24802.59456,1,0,0,0,0,0.10650014,0
20180727,0,영업/정상,,서초구,양재동,"서울특별시 서초구 강남대로8길 70, 성서빌딩 1층 (양재동)",불야성,중국식,203847.035,440832.22,양재2동,11650652,60,54,3,54,45,569,596,1165,0.961373391,1120,0.511587983,1466,1,390,29253.71625,1755,37934.71887,42482.92615,1,0,0,0,0,0.1290885,0
20220510,0,영업/정상,,관악구,신림동,"서울특별시 관악구 법원단지길 31, 1층 (신림동)",작은중식당 리우,중국식,192804.6768,441365.6712,난곡동,11620775,70,63,3,84,36,303,419,722,0.950138504,686,0.58033241,83,1,2389,31104.7,2177,17798.23434,16360.36538,1,0,0,0,0,0.1290885,0
20190618,0,영업/정상,,노원구,상계동,"서울특별시 노원구 동일로242길 60, 1층 (상계동)",팔선당,중국식,205082.1779,463565.4692,상계1동,11350630,64,70,5,150,22,303,330,633,0.965244866,611,0.521327014,1140,1,24146,32224.30406,2059,36687.40985,34583.80004,1,0,0,0,0,0.05535387,0
20210924,0,영업/정상,,노원구,상계동,"서울특별시 노원구 동일로242라길 1, 1층 (상계동)",칭따오양마라탕군,중국식,204932.8232,463747.8772,상계1동,11350630,21,70,5,168,21,291,328,619,0.966074313,598,0.529886914,311,1,21832,32224.30406,677,36687.40985,34583.80004,1,0,0,0,0,0.05535387,0
20190924,0,영업/정상,,노원구,월계동,"서울특별시 노원구 광운로7길 2, 2층 (월계동)",신연마라탕,중국식,205108.5518,457596.2797,월계1동,11350560,60,114,5,119,45,379,456,835,0.946107784,790,0.546107784,1042,1,17307,32396.74167,1928,21648.7813,21161.56927,1,0,0,0,0,0.05535387,0
20180102,0,영업/정상,,노원구,월계동,"서울특별시 노원구 광운로 27, 1층 (월계동)",한끼,중국식,205079.1881,457543.8912,월계1동,11350560,42,116,5,119,46,396,468,864,0.946759259,818,0.541666667,1672,1,13377,32396.74167,1361,21648.7813,21161.56927,1,0,0,0,0,0.05535387,0
20210405,0,영업/정상,,노원구,월계동,"서울특별시 노원구 석계로13길 23, 부일빌딩 1층 (월계동)",홍콩반점 0410,중국식,205365.4688,457542.2755,월계1동,11350560,33,110,6,107,40,392,402,794,0.949622166,754,0.506297229,483,1,16925,32396.74167,1069,21648.7813,21161.56927,1,0,0,0,0,0.10650014,0
20220216,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 장한로 109, 장안동음식점빌딩 1층 (장안동)",짬뽕지존장안점,중국식,206133.5505,452026.8033,장안2동,11230660,247,65,11,207,52,769,824,1593,0.967357188,1541,0.517263026,166,1,11325,25873.88375,6383,27190.94368,27888.34453,1,0,0,0,0,0.10650014,0
20200520,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 답십리로 288, 아트몰링 장안 10층 (장안동)",타오타이랑 장안점,중국식,206325.3494,452184.2102,장안2동,11230660,16,77,9,221,55,742,778,1520,0.963815789,1465,0.511842105,803,1,10623,25873.88375,424,27190.94368,27888.34453,1,0,0,0,0,0.10650014,0
20220418,0,영업/정상,,성북구,장위동,"서울특별시 성북구 장월로8길 64, 1층 (장위동)",라사천마라탕,중국식,204448.2736,456471.1497,월곡2동,11290725,66,79,6,68,33,371,438,809,0.9592089,776,0.541409147,105,1,2682,28752.42333,1884,22612.35278,22831.5909,1,0,0,0,0,0.10650014,0
20190415,0,영업/정상,,송파구,문정동,"서울특별시 송파구 송이로30길 9, 1층 (문정동)",오시엔,중국식,211488.4538,442794.19,장지동,11710646,72,74,15,174,58,591,569,1160,0.95,1102,0.490517241,1204,1,15685,42916.78417,3072,33949.88917,31939.77031,1,0,0,0,0,0.18529493,0
20170926,0,영업/정상,,송파구,문정동,"서울특별시 송파구 송이로31길 6, 1층 (문정동)",신짬뽕,중국식,211602.1028,442917.6752,장지동,11710646,33,81,9,178,44,463,497,960,0.954166667,916,0.517708333,1770,1,14077,42916.78417,1416,33949.88917,31939.77031,1,0,0,0,0,0.10650014,0
20220215,0,영업/정상,,용산구,한강로3가,"서울특별시 용산구 한강대로23길 55, 아이파크몰 테이스트파크 4층 2-2호 (한강로3가)",신라마라탕 용산아이파크점,중국식,196762.0774,447480.0396,한강로동,11170625,136,58,8,24,60,803,521,1324,0.954682779,1264,0.393504532,167,1,7860,38025.46,5156,51846.67637,63564.3509,1,0,0,0,0,0.17185853,0
20200130,0,영업/정상,,용산구,한강로3가,"서울특별시 용산구 한강대로23길 55, 아이파크몰 7층 503호 (한강로3가)",크리스탈제이드용산아이파크몰점,중국식,196762.0774,447480.0396,한강로동,11170625,290,58,8,24,60,803,521,1324,0.954682779,1264,0.393504532,914,1,7860,38025.46,11039,51846.67637,63564.3509,1,0,0,0,0,0.17185853,0
20211217,0,영업/정상,,용산구,한강로3가,"서울특별시 용산구 한강대로23길 55, 용산역 테이스트파크 6층 3-003호 (한강로3가)",라공방 용산아이파크몰점,중국식,196762.0774,447480.0396,한강로동,11170625,135,58,8,24,60,803,521,1324,0.954682779,1264,0.393504532,227,1,7860,38025.46,5144,51846.67637,63564.3509,1,0,0,0,0,0.17185853,0
20210205,0,영업/정상,,용산구,한강로3가,"서울특별시 용산구 한강대로23길 55, 아이파크몰 패션파크 1층 (한강로3가)",팀호완 용산점,중국식,196762.0774,447480.0396,한강로동,11170625,377,58,8,24,60,803,521,1324,0.954682779,1264,0.393504532,542,1,7860,38025.46,14337,51846.67637,63564.3509,1,0,0,0,0,0.17185853,0
20210525,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천중로 81, 대원빌딩 1층 (천호동)",이짬뽕,중국식,211503.0584,449190.2798,천호2동,11740610,29,78,16,162,87,1125,1292,2417,0.964004965,2330,0.534546959,433,1,6874,30875.16667,895,44286.53272,44202.78123,1,0,0,0,0,0.10650014,0
20181102,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 대림로27길 13, 1층 103호 (대림동)",매운맛의유혹,중국식,190957.0356,443606.1811,대림2동,11560710,30,118,18,139,560,1185,1139,2324,0.759036145,1764,0.49010327,1368,1,11760,32489.105,965,19148.97663,18843.2556,1,0,0,0,0,0.18529493,0
20180712,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 도림로39길 21, 1층 (대림동)",110양꼬치,중국식,190903.8535,443606.0642,대림2동,11560710,66,111,19,139,564,1189,1142,2331,0.758043758,1767,0.48991849,1481,1,10788,32489.105,2144,19148.97663,18843.2556,1,0,0,0,0,0.18529493,0
20171221,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 도림로 132, 2층 (대림동)",해성샤브샤브,중국식,190820.8624,443397.8008,대림2동,11560710,116,109,18,135,591,1343,1282,2625,0.774857143,2034,0.488380952,1684,1,10257,32489.105,3774,19148.97663,18843.2556,1,0,0,0,0,0.18529493,0
20180328,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 도림로41길 11-4, 1층 (대림동)",일마일라 대림3호점,중국식,190871.7998,443641.8531,대림2동,11560710,81,108,17,141,563,1157,1134,2291,0.754255784,1728,0.494980358,1587,1,10897,32489.105,2634,19148.97663,18843.2556,1,0,0,0,0,0.18529493,0
20211101,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 대림로27길 13, 지하1층 (대림동)",블랙오션,중국식,190957.0356,443606.1811,대림2동,11560710,120,118,18,139,560,1185,1139,2324,0.759036145,1764,0.49010327,273,1,11760,32489.105,3899,19148.97663,18843.2556,1,0,0,0,0,0.18529493,0
20210315,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 도림로 144, 88월드타워 111호 (대림동)",입큰오리 3호점,중국식,190918.9806,443464.0336,대림2동,11560710,57,116,16,145,577,1285,1225,2510,0.770119522,1933,0.488047809,504,1,11116,32489.105,1863,19148.97663,18843.2556,1,0,0,0,0,0.18529493,0
20201222,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 도림로 144, 88월드타워 A동 204,205호 (대림동)",오사부중화요리,중국식,190918.9806,443464.0336,대림2동,11560710,87,116,16,145,577,1285,1225,2510,0.770119522,1933,0.488047809,587,1,11116,32489.105,2830,19148.97663,18843.2556,1,0,0,0,0,0.18529493,0
20220228,0,영업/정상,,강동구,명일동,"서울특별시 강동구 구천면로 385, 2층 202호 (명일동)",신미마라탕,중국식,212439.0895,449860.0224,천호1동,11740600,66,82,10,346,51,594,695,1289,0.960434445,1238,0.539177657,154,1,17715,31748.43375,2095,29820.76978,26698.17565,1,0,0,0,0,0.10650014,0
20180312,0,영업/정상,,송파구,마천동,"서울특별시 송파구 성내천로 228-1, 센시빌 1층 (마천동)",효동각,중국식,213441.2563,444127.2612,마천1동,11710540,68,48,5,102,24,336,523,859,0.972060536,835,0.608847497,1603,1,6654,34180.23125,2319,12337.4684,10415.33542,1,0,0,0,0,0.05535387,0
20220203,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로 356, 서초지웰타워 1층 101비호 (서초동)",팔광반점,중국식,201720.5027,443690.0074,서초1동,11650510,67,114,93,397,131,1405,1621,3026,0.956708526,2895,0.535690681,179,1,17388,40638.83313,2717,30643.09372,33136.1241,1,0,0,0,0,0.10650014,0
20200713,0,영업/정상,,서초구,서초동,"서울특별시 서초구 반포대로28길 76, 201호 (서초동)",마라청춘 마라탕,중국식,201032.9794,443280.3673,서초3동,11650530,89,101,37,243,85,965,921,1886,0.954931071,1801,0.488335101,749,1,5607,40638.83313,3636,64549.36189,75810.43776,1,0,0,0,0,0.18529493,0
20210430,0,영업/정상,,서초구,서초동,"서울특별시 서초구 반포대로22길 89, 1층 (서초동)",이가네 양꼬치,중국식,201080.1093,443227.9804,서초3동,11650530,54,103,38,253,86,990,941,1931,0.95546349,1845,0.487312273,458,1,5607,40638.83313,2213,64549.36189,75810.43776,1,0,0,0,0,0.18529493,0
20211213,0,영업/정상,,강동구,암사동,"서울특별시 강동구 상암로4길 29, 1층 103호 (암사동)",상하이 샤오롱바오 마라탕,중국식,211088.7049,449665.7204,천호2동,11740610,21,58,14,144,51,627,787,1414,0.963932107,1363,0.556577086,231,1,6494,35804.8075,752,44286.53272,44202.78123,1,0,0,0,0,0.10650014,0
20200708,0,영업/정상,,강동구,상일동,"서울특별시 강동구 상일로7길 12-10, 1층 101호 (상일동)",신마라명가 강동점,중국식,215145.3921,449804.8271,상일동,11740520,35,40,0,47,18,179,176,355,0.949295775,337,0.495774648,754,1,13530,51290.085,1782,39228.80934,36692.49498,1,0,0,0,0,0.012904987,0
20210910,0,영업/정상,,강동구,상일동,"서울특별시 강동구 상일로10길 36, 세종텔레콤 지식산업센터 1층 107호 (상일동)",오한수 우육면가 상일점,중국식,215314.7463,449845.752,상일동,11740520,105,41,0,54,17,176,173,349,0.951289398,332,0.495702006,325,1,13530,51290.085,5410,39228.80934,36692.49498,1,0,0,0,0,0.012904987,0
20180917,0,영업/정상,,강동구,상일동,"서울특별시 강동구 구천면로100길 10, 1층 (상일동)",다래성,중국식,215084.9594,449805.0688,상일동,11740520,23,41,0,47,18,182,174,356,0.949438202,338,0.488764045,1414,1,13530,51290.085,1189,39228.80934,36692.49498,1,0,0,0,0,0.012904987,0
20181114,0,영업/정상,,강동구,상일동,"서울특별시 강동구 구천면로98길 13, 1층 (상일동)",루이마라탕,중국식,215070.0424,449783.9739,상일동,11740520,54,40,0,47,18,179,174,353,0.949008499,335,0.492917847,1356,1,13530,51290.085,2770,39228.80934,36692.49498,1,0,0,0,0,0.012904987,0
20190618,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 독산로 125, 1층 일부호 (시흥동)",셰프이수현마라탕,중국식,191526.9183,439594.3354,시흥1동,11545670,39,106,9,172,80,664,803,1467,0.945466939,1387,0.547375596,1140,1,9656,30987.5555,1209,27442.54998,27908.211,1,0,0,0,0,0.10650014,0
20180222,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 독산로35길 20, 1층 (시흥동)",마라일족,중국식,191457.2107,439570.1126,시흥1동,11545670,30,106,9,168,81,661,802,1463,0.944634313,1382,0.548188653,1621,1,8870,30987.5555,920,27442.54998,27908.211,1,0,0,0,0,0.10650014,0
20220114,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 독산로27길 47-23, 1층 (시흥동)",화룡 양꼬치,중국식,191409.6462,439449.4585,시흥1동,11545670,33,99,10,164,85,663,811,1474,0.942333786,1389,0.550203528,199,1,8685,30987.5555,1023,27442.54998,27908.211,1,0,0,0,0,0.10650014,0
20200907,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 독산로 141, 지상1층 (시흥동)",선가짬뽕,중국식,191497.7819,439750.6953,시흥1동,11545670,55,100,9,148,74,636,739,1375,0.946181818,1301,0.537454545,693,1,6287,30987.5555,1708,27442.54998,27908.211,1,0,0,0,0,0.10650014,0
20210408,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 독산로40길 10, 1층 (시흥동)",사랑마라탕,중국식,191572.6214,439739.7238,시흥1동,11545670,35,98,9,152,74,628,737,1365,0.945787546,1291,0.53992674,480,1,6287,30987.5555,1085,27442.54998,27908.211,1,0,0,0,0,0.10650014,0
20210628,0,영업/정상,,도봉구,방학동,"서울특별시 도봉구 도당로13다길 21, 1층 1,2호 (방학동)",레드차이나,중국식,202873.4275,462595.1096,방학2동,11320700,59,90,14,231,42,511,552,1063,0.960489182,1021,0.519285042,399,1,15398,25046.59667,1475,11671.87784,11102.97852,1,0,0,0,0,0.10650014,0
20190605,0,영업/정상,,도봉구,방학동,"서울특별시 도봉구 방학로 107, 1층 (방학동)",옥류짬뽕,중국식,203483.9374,462250.2556,쌍문2동,11320670,53,94,16,279,65,741,750,1491,0.956405097,1426,0.503018109,1153,1,24784,25046.59667,1322,17255.36913,16588.93994,1,0,0,0,0,0.10650014,0
20190313,0,영업/정상,,강동구,길동,"서울특별시 강동구 양재대로 1448, 2층 (길동)",건행반점,중국식,212248.7859,448106.6764,둔촌2동,11740700,202,84,10,238,86,977,1125,2102,0.959086584,2016,0.535204567,1237,1,8154,29924.51,6043,27061.59271,26266.09208,1,0,0,0,0,0.10650014,0
20180102,0,영업/정상,,강동구,성내동,"서울특별시 강동구 풍성로54길 52, 1층 (성내동)",알촌 올림픽공원점,중국식,211685.4705,447242.468,성내3동,11740660,25,51,8,172,59,690,823,1513,0.961004627,1454,0.543952412,1672,1,7000,29143.65667,729,26355.71906,25722.93911,1,0,0,0,0,0.10650014,0
20170929,0,영업/정상,,강동구,성내동,"서울특별시 강동구 천호대로168가길 52, 1층 (성내동)",The 짬뽕,중국식,211375.816,448164.259,성내2동,11740650,25,96,25,213,114,1360,1549,2909,0.960811275,2795,0.53248539,1767,1,8272,29143.65667,729,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20200131,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로 1077, 지1층 B104호 (천호동, 래미안강동팰리스)",(주)홍리에프앤씨 강동이씨티,중국식,211593.9346,448339.4191,성내2동,11740650,59,103,25,217,112,1326,1495,2821,0.960297767,2709,0.529953917,913,1,7398,30875.16667,1832,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20220111,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로157길 19, 2층 (천호동)",용용선생 천호점,중국식,211157.4815,448515.1544,성내2동,11740650,153,80,24,194,90,1089,1298,2387,0.962295769,2297,0.543778802,202,1,9076,30875.16667,4724,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20211119,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로 1089, 제지1층 B120호 (천호동, 강동 헤르셔)",성화마라탕 강동점,중국식,211712.4293,448270.9577,성내2동,11740650,45,93,21,238,107,1314,1487,2801,0.961799357,2694,0.530881828,255,1,7556,30875.16667,1382,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20210610,0,영업/정상,,강동구,성내동,"서울특별시 강동구 천호대로170길 45, 1층 (성내동)",으뜸짬뽕,중국식,211657.9835,447910.2044,성내2동,11740650,50,85,18,237,111,1370,1545,2915,0.961921098,2804,0.530017153,417,1,7434,29143.65667,1457,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20201028,0,영업/정상,,강동구,천호동,"서울특별시 강동구 천호대로 1089, 지1층 B41,B42호 (천호동, 강동 헤르셔)",우미관,중국식,211712.4293,448270.9577,성내2동,11740650,86,93,21,238,107,1314,1487,2801,0.961799357,2694,0.530881828,642,1,7556,30875.16667,2664,24518.69717,23624.75283,1,0,0,0,0,0.10650014,0
20200702,0,영업/정상,,강동구,길동,"서울특별시 강동구 양재대로124길 76, 102호 (길동)",소림마라 강동점,중국식,212852.7969,448888.5957,길동,11740685,22,66,10,200,63,720,733,1453,0.956641432,1390,0.504473503,760,1,8161,29924.51,658,55951.10631,55277.9273,1,0,0,0,0,0.10650014,0
20201210,0,영업/정상,,강동구,길동,"서울특별시 강동구 양재대로124길 19, 보성빌딩 1층 (길동)",형제짬뽕,중국식,212588.318,448994.8652,길동,11740685,97,72,11,218,80,956,963,1919,0.958311621,1839,0.501823867,599,1,8984,29924.51,2913,55951.10631,55277.9273,1,0,0,0,0,0.10650014,0
20191126,0,영업/정상,,강북구,미아동,"서울특별시 강북구 도봉로53길 18, 1층 (미아동)",효동반점,중국식,202116.5657,458278.8303,미아동,11305535,31,104,8,167,52,699,700,1399,0.962830593,1347,0.500357398,979,1,5565,31235.2425,981,22751.76966,23076.62305,1,0,0,0,0,0.10650014,0
20211111,0,영업/정상,,강북구,미아동,"서울특별시 강북구 도봉로53길 7, 우원빌딩 101호 (미아동)",라홍방 미아역점,중국식,202175.0495,458252.7765,미아동,11305535,50,100,7,159,52,695,694,1389,0.962562995,1337,0.499640029,263,1,5565,31235.2425,1562,22751.76966,23076.62305,1,0,0,0,0,0.10650014,0
20210723,0,영업/정상,,성북구,길음동,"서울특별시 성북구 삼양로 35, 1층 (길음동)",신미방마라탕,중국식,202029.7217,455989.7339,길음1동,11290660,40,115,10,313,50,522,531,1053,0.952516619,1003,0.504273504,374,1,30726,41563.95375,1663,34425.28848,31444.23906,1,0,0,0,0,0.10650014,0
20210803,0,영업/정상,,강북구,미아동,"서울특별시 강북구 솔매로 87, 1층 101호 (미아동)",태풍,중국식,201858.1419,458103.9982,송천동,11305555,37,108,9,231,46,687,709,1396,0.967048711,1350,0.507879656,363,1,12359,31235.2425,1156,26610.88045,25681.43861,1,0,0,0,0,0.10650014,0
20180618,0,영업/정상,,성북구,동선동1가,"서울특별시 성북구 동소문로20가길 14, 2층 (동선동1가)",자매냉면&마라탕,중국식,201460.2803,454450.531,삼선동,11290555,33,113,11,291,52,689,535,1224,0.95751634,1172,0.437091503,1505,1,12470,37074.4,1223,25585.32141,26470.52405,1,0,0,0,0,0.19898562,0
20190828,0,영업/정상,,성북구,동선동1가,"서울특별시 성북구 동소문로20나길 27, 2층 (동선동1가)",탕화쿵푸 마라탕 성신여대점,중국식,201532.8921,454466.1232,삼선동,11290555,72,115,10,290,50,671,522,1193,0.958088852,1143,0.437552389,1069,1,12470,37074.4,2656,25585.32141,26470.52405,1,0,0,0,0,0.19898562,0
20191028,0,영업/정상,,성북구,동선동1가,"서울특별시 성북구 동소문로22길 19, 2층 (동선동1가)",아마 성신여대점,중국식,201510.9883,454428.795,삼선동,11290555,21,112,10,292,51,679,525,1204,0.957641196,1153,0.436046512,1008,1,12470,37074.4,797,25585.32141,26470.52405,1,0,0,0,0,0.19898562,0
20181109,0,영업/정상,,성북구,동선동1가,"서울특별시 성북구 동소문로20나길 13, 1층 (동선동1가)",마라공방,중국식,201466.5233,454434.8117,삼선동,11290555,72,113,11,291,52,690,536,1226,0.957585644,1174,0.437194127,1361,1,12470,37074.4,2669,25585.32141,26470.52405,1,0,0,0,0,0.19898562,0
20190802,0,영업/정상,,성북구,동소문동4가,"서울특별시 성북구 동소문로13가길 16, 그라시아빌딩 101호 (동소문동4가)",희객,중국식,200994.3611,454403.3505,삼선동,11290555,169,112,24,281,53,705,568,1273,0.958366064,1220,0.446190102,1095,1,10407,36672.9825,6198,25585.32141,26470.52405,1,0,0,0,0,0.19898562,0
20191206,0,영업/정상,,성북구,동소문동5가,"서울특별시 성북구 동소문로18길 12-6, 1층 (동소문동5가)",유향소,중국식,201309.8327,454389.5883,삼선동,11290555,32,116,12,285,54,718,565,1283,0.957911146,1229,0.440374123,969,1,12131,28346.67,918,25585.32141,26470.52405,1,0,0,0,0,0.19898562,0
20190926,0,영업/정상,,동대문구,신설동,"서울특별시 동대문구 천호대로2길 7, 1층 (신설동)",다래옥,중국식,202067.9668,452479.1107,왕십리도선동,11200535,73,97,13,129,52,844,623,1467,0.964553511,1415,0.42467621,1040,1,13464,27896.8525,2049,29569.19334,28878.15314,1,0,0,0,0,0.14147949,0
20190910,0,영업/정상,,중구,황학동,"서울특별시 중구 퇴계로 457, 신당역올리브2 1층 101호 (황학동)",라상객,중국식,201929.9504,451483.1444,신당5동,11140650,24,110,15,228,88,1150,816,1966,0.955239064,1878,0.415055951,1056,1,24132,38224.505,936,9047.278021,9454.241349,1,0,0,0,0,0.14147949,0
20210324,0,영업/정상,,중구,신당동,"서울특별시 중구 퇴계로 456, 1층 (신당동)",소동천,중국식,201886.0123,451431.3775,신당5동,11140650,99,108,15,234,86,1152,808,1960,0.956122449,1874,0.412244898,495,1,26944,45775.96375,4532,9047.278021,9454.241349,1,0,0,0,0,0.14147949,0
20220518,0,영업/정상,,중구,황학동,"서울특별시 중구 퇴계로 447, 107호 (황학동, 황학 아크로타워)",초대양꼬치,중국식,201866.0395,451543.3378,신당5동,11140650,76,102,16,174,89,1160,811,1971,0.954845256,1882,0.411466261,75,1,20918,38224.505,2905,9047.278021,9454.241349,1,0,0,0,0,0.14147949,0
20210616,0,영업/정상,,성북구,종암동,"서울특별시 성북구 종암로 98, 1층 (종암동)",홍콩반점0410 종암점,중국식,202997.4149,455185.1252,종암동,11290705,32,89,7,136,39,440,361,801,0.951310861,762,0.450686642,411,1,13284,27599.495,886,36608.91199,34226.22895,1,0,0,0,0,0.19898562,0
20211013,0,영업/정상,,도봉구,도봉동,"서울특별시 도봉구 도봉로181길 22, 1층 104호 (도봉동)",미성 양꼬치&마라탕,중국식,203866.7739,464644.8744,도봉1동,11320521,33,78,3,58,13,226,214,440,0.970454545,427,0.486363636,292,1,12201,25630.97625,846,18364.12824,18280.3043,1,0,0,0,0,0.14534497,0
20210601,0,영업/정상,,도봉구,도봉동,"서울특별시 도봉구 도봉산길 12, 지하 1층 (도봉동)",정셰프쌀짬뽕,중국식,203848.9824,465020.6007,도봉1동,11320521,110,60,3,46,9,171,147,318,0.971698113,309,0.462264151,426,1,9233,25630.97625,2812,18364.12824,18280.3043,1,0,0,0,0,0.15665148,0
20200901,0,영업/정상,,강남구,논현동,"서울특별시 강남구 논현로150길 37, 지상2층 (논현동)",크레이지마라,중국식,202717.6769,446423.0505,논현2동,11680531,83,48,243,394,125,2208,2175,4383,0.971480721,4258,0.496235455,699,1,2555,38504.3175,3205,44787.13118,52943.28146,1,0,0,0,0,0.18529493,0
20190619,0,영업/정상,,동작구,신대방동,"서울특별시 동작구 보라매로5가길 16, 101-5호 (신대방동, 보라매아카데미타워)",신룽푸마라탕 보라매점,중국식,193218.364,443239.5811,신림동,11620695,60,91,17,98,84,1011,1039,2050,0.95902439,1966,0.506829268,1139,1,3079,32786.61375,1977,30257.10923,30211.60385,1,0,0,0,0,0.10650014,0
20200611,0,영업/정상,,동작구,신대방동,"서울특별시 동작구 보라매로3길 29, 지하1층 5,6,7,8,49호 (신대방동, 해태보라매타워)",대궁,중국식,193279.5991,443230.4182,신림동,11620695,57,86,16,104,80,1034,1053,2087,0.961667465,2007,0.504551989,781,1,2656,32786.61375,1868,30257.10923,30211.60385,1,0,0,0,0,0.10650014,0
20210416,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로 209, 롯데백화점 지하2층 (봉천동)",씨네트웍스 관악점,중국식,193301.8858,443151.5613,신림동,11620695,45,87,17,105,87,1056,1104,2160,0.959722222,2073,0.511111111,472,1,3248,34241.72278,1541,30257.10923,30211.60385,1,0,0,0,0,0.10650014,0
20180103,0,영업/정상,,송파구,송파동,"서울특별시 송파구 오금로16길 5, 1층 101호 (송파동)",미엔아이,중국식,209577.3316,445414.0791,송파1동,11710580,35,60,29,267,81,1205,1098,2303,0.964828485,2222,0.476769431,1671,1,3891,39428.7575,1380,30535.69887,30883.73348,1,0,0,0,0,0.18529493,0
20180621,0,영업/정상,,송파구,방이동,"서울특별시 송파구 오금로13길 15, 2층 (방이동, 은정빌라)",우미소,중국식,209590.6404,445716.7898,송파1동,11710580,96,72,26,238,57,942,836,1778,0.967941507,1721,0.470191226,1502,1,3900,49997.09917,4775,30535.69887,30883.73348,1,0,0,0,0,0.19898562,0
20190930,0,영업/정상,,송파구,방이동,"서울특별시 송파구 오금로13길 9, 2층 (방이동)",피슈마라홍탕 방이동점,중국식,209540.8144,445695.4653,송파1동,11710580,217,71,27,257,74,1056,956,2012,0.963220676,1938,0.475149105,1036,1,3900,49997.09917,10856,30535.69887,30883.73348,1,0,0,0,0,0.19898562,0
20190731,0,영업/정상,,송파구,방이동,"서울특별시 송파구 올림픽로32길 18-23, 2층 (방이동)",서두산 딤섬만두,중국식,209488.6039,445740.9411,송파1동,11710580,204,70,27,220,76,1082,971,2053,0.962981003,1977,0.472966391,1097,1,3156,49997.09917,10213,30535.69887,30883.73348,1,0,0,0,0,0.19898562,0
20200708,0,영업/정상,,송파구,방이동,"서울특별시 송파구 오금로13길 9, 지하1층 4호 (방이동)",심야반점,중국식,209540.8144,445695.4653,송파1동,11710580,13,71,27,257,74,1056,956,2012,0.963220676,1938,0.475149105,754,1,3900,49997.09917,660,30535.69887,30883.73348,1,0,0,0,0,0.19898562,0
20190731,0,영업/정상,,영등포구,문래동3가,"서울특별시 영등포구 선유로 46, 2층 (문래동3가)",문래동차이훙,중국식,190138.144,446205.3408,문래동,11560605,99,84,10,157,71,932,724,1656,0.957125604,1585,0.437198068,1097,1,15454,32133.6675,3187,38723.51787,42649.78768,1,0,0,0,0,0.19898562,0
