인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존여부
20190812,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로27길 22, 주원빌딩 지상2층 1호 (역삼동)",YJ 컴퍼니,분식,203266.8173,444522.4758,역삼1동,11680640,40,85,160,374,419,2232,2178,4410,0.904988662,3991,0.493877551,1085,5649,45886.5275,1817,108753.4728,134994.9088,0,1,0,0,0,0.01625814,0
20190730,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 봉은사로30길 73, 지상2층 6호 (역삼동)",쏘딜리셔스 키친,분식,203211.8592,444523.6939,역삼1동,11680640,26,92,179,387,436,2277,2225,4502,0.903154154,4066,0.494224789,1098,5361,45886.5275,1193,108753.4728,134994.9088,0,1,0,0,0,0.014836066,0
20211014,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로 507, 성지하이츠3차빌딩 지하1층 B103호 (역삼동)",롸이스페이퍼떡볶이,분식,203111.5056,444387.5295,역삼1동,11680640,55,101,176,426,456,2413,2392,4805,0.905098855,4349,0.497814776,291,6316,45886.5275,2513,108753.4728,134994.9088,0,1,0,0,0,0.01625814,0
20210602,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로97길 7, 지하1층 (역삼동)",맛동산,분식,203531.5696,444786.0906,역삼1동,11680640,33,71,71,290,339,1829,1849,3678,0.907830343,3339,0.502718869,425,6453,45886.5275,1514,108753.4728,134994.9088,0,1,0,0,0,0.01625814,0
20200910,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 봉은사로44길 36, 지하1층 8호 (역삼동)",부엌,분식,203551.1797,444966.5567,역삼1동,11680640,15,70,71,235,336,1731,1796,3527,0.904734902,3191,0.50921463,690,6066,45886.5275,688,108753.4728,134994.9088,0,1,0,0,0,0.01625814,0
20210322,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로25길 11, 지상1층 (역삼동)",싸다김밥 역삼역점,분식,203027.005,444359.885,역삼1동,11680640,107,102,183,435,445,2457,2440,4897,0.909128038,4452,0.498264243,497,4377,45886.5275,4904,108753.4728,134994.9088,0,1,0,0,0,0.01625814,0
20210106,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로93길 20, 지하1층 (역삼동)",땡기면&땡비어 703,분식,203494.7392,444598.8789,역삼2동,11680650,136,68,71,320,370,1940,1935,3875,0.904516129,3505,0.499354839,572,7233,45886.5275,6230,54870.38526,58126.24751,0,1,0,0,0,0.01625814,0
20191002,0,영업/정상,,동대문구,신설동,"서울특별시 동대문구 왕산로 16, 동진빌딩 1층 (신설동)",싸다김밥 신설동역점,분식,202179.3142,452637.2523,용신동,11230536,63,88,15,131,123,763,605,1368,0.910087719,1245,0.442251462,1034,13653,27896.8525,1749,40420.37194,43038.28137,0,1,0,0,0,0.01625814,0
20191122,0,영업/정상,,동대문구,신설동,"서울특별시 동대문구 왕산로 17, 1층 (신설동)",대명분식,분식,202174.3224,452697.5528,용신동,11230536,17,85,14,129,122,778,605,1383,0.911785973,1261,0.437454808,983,13358,27896.8525,474,40420.37194,43038.28137,0,1,0,0,0,0.01625814,0
20220325,0,영업/정상,,동대문구,신설동,"서울특별시 동대문구 한빛로 11, 1층 (신설동)",니가먹던그집,분식,202104.7669,452749.5109,용신동,11230536,40,85,13,130,123,780,610,1390,0.911510791,1267,0.438848921,129,13576,27896.8525,1116,40420.37194,43038.28137,0,1,0,0,0,0.01625814,0
20220427,0,영업/정상,,종로구,도렴동,"서울특별시 종로구 새문안로5길 37, 도렴빌딩 지층40,41호 (도렴동)",오늘은 즉떡,분식,197650.6537,452368.5193,사직동,11110530,52,135,63,88,129,1018,515,1533,0.915851272,1404,0.335942596,96,3591,41872.655,2195,24903.92254,32112.02428,0,1,0,0,0,0.01625814,0
20190416,0,영업/정상,,용산구,용문동,"서울특별시 용산구 효창원로42길 18, 1층 (용문동)",장수족발,분식,196393.0959,448250.3034,원효로2동,11170570,23,110,13,123,118,627,477,1104,0.893115942,986,0.432065217,1203,13851,36986.9775,854,15486.71802,13865.29669,0,1,0,0,0,0.014836066,0
20190514,0,영업/정상,,용산구,원효로2가,"서울특별시 용산구 원효로 167, 1층,2층 (원효로2가)",귀일만두,분식,196508.8519,448128.3134,한강로동,11170625,30,108,15,96,140,707,516,1223,0.885527392,1083,0.421913328,1175,12568,30315.6425,909,51846.67637,63564.3509,0,1,0,0,0,0.012449829,0
20180409,0,영업/정상,,용산구,원효로3가,"서울특별시 용산구 원효로41가길 16, 1층 (원효로3가)",제인스리틀쿠키숍,분식,196161.509,448024.6351,한강로동,11170625,23,99,9,103,118,546,453,999,0.881881882,881,0.453453453,1575,12276,32415.5975,746,51846.67637,63564.3509,0,1,0,0,0,0.012449829,0
20190404,0,영업/정상,,용산구,원효로3가,"서울특별시 용산구 원효로41길 21, 1층 (원효로3가)",소녀식당,분식,196268.6618,448050.5631,한강로동,11170625,15,103,10,100,117,560,456,1016,0.88484252,899,0.448818898,1215,13315,32415.5975,486,51846.67637,63564.3509,0,1,0,0,0,0.012449829,0
20211123,0,영업/정상,,용산구,원효로3가,"서울특별시 용산구 원효로 139-1, 1층 (원효로3가)",엄마네김밥과라면,분식,196266.9507,448005.492,한강로동,11170625,48,96,10,81,124,576,476,1052,0.882129278,928,0.452471483,251,12442,32415.5975,1540,51846.67637,63564.3509,0,1,0,0,0,0.012449829,0
20200629,0,영업/정상,,강남구,대치동,"서울특별시 강남구 삼성로86길 6, 지상1층 (대치동)",사이공본가 포스코사거리점,분식,205057.5081,444812.2913,대치4동,11680630,66,80,53,1482,340,1685,1689,3374,0.899229401,3034,0.500592768,763,13968,48644.62167,3211,41194.8779,49884.88825,0,1,0,0,0,0.014836066,0
20190724,0,영업/정상,,강남구,대치동,"서울특별시 강남구 테헤란로 518, 한국섬유산업연합회 지하1층 107호 (대치동)",라이스쉐프 삼성역점,분식,205291.4867,445028.2094,대치2동,11680610,49,72,53,1362,270,1456,1401,2857,0.905495275,2587,0.490374519,1104,10692,48644.62167,2402,50216.49728,58872.21116,0,1,0,0,0,0.01625814,0
20220421,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 천호대로83길 39, 1층 (장안동)",별마로 키친,분식,205687.3954,451306.28,용답동,11200790,78,39,12,58,99,668,745,1413,0.929936306,1314,0.527246992,102,4139,25873.88375,2018,19288.24425,19674.05146,0,1,0,0,0,0.015704403,0
20200928,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 장한로 77, 1층 (장안동)",범스떡볶이,분식,205982.7594,451734.2372,장안1동,11230650,7,64,10,130,112,780,857,1637,0.931582162,1525,0.523518632,672,8618,25873.88375,171,34495.45246,33995.93147,0,1,0,0,0,0.015704403,0
20210224,0,영업/정상,,동대문구,장안동,"서울특별시 동대문구 한천로14길 66, 1층 (장안동)",두꺼비떡볶이,분식,205787.2642,451565.4531,장안1동,11230650,24,49,13,76,120,769,890,1659,0.927667269,1539,0.536467752,523,6652,25873.88375,621,34495.45246,33995.93147,0,1,0,0,0,0.015704403,0
20190702,0,영업/정상,,송파구,문정동,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 상가 1층 142호 (문정동)",걸작떡볶이 치킨,분식,210654.5062,442070.5757,문정2동,11710642,40,37,7,68,95,614,477,1091,0.912923923,996,0.437213566,1126,6259,42916.78417,1702,41036.79147,46896.40678,0,1,0,0,0,0.01625814,0
20190823,0,영업/정상,,송파구,문정동,"서울특별시 송파구 송파대로 111, 하비오길 중앙로 202동 131호 (문정동, 파크하비오)",백종원의 역전우동 0410 장지역하비오점,분식,210868.3975,442053.2279,문정2동,11710642,52,49,7,84,101,635,498,1133,0.910856134,1032,0.439541041,1074,5852,42916.78417,2219,41036.79147,46896.40678,0,1,0,0,0,0.01625814,0
20211231,0,영업/정상,,송파구,문정동,"서울특별시 송파구 새말로8길 25, 1층 (문정동)",The 착한김밥,분식,211162.0076,442033.4929,문정2동,11710642,27,59,7,84,96,596,489,1085,0.911520737,989,0.450691244,213,9051,42916.78417,1176,41036.79147,46896.40678,0,1,0,0,0,0.01625814,0
20210831,0,영업/정상,,송파구,문정동,"서울특별시 송파구 송파대로 111, 파크하비오길동 중앙로 108동 112호 (문정동, 파크하비오)",33떡볶이 파크하비오점,분식,210868.3975,442053.2279,문정2동,11710642,47,49,7,84,101,635,498,1133,0.910856134,1032,0.439541041,335,5852,42916.78417,1999,41036.79147,46896.40678,0,1,0,0,0,0.01625814,0
20220310,0,영업/정상,,송파구,문정동,"서울특별시 송파구 새말로10길 5, 1층 102호 (문정동)",명가꼬마김밥,분식,211209.3771,442253.4757,장지동,11710646,30,61,9,109,123,665,567,1232,0.900162338,1109,0.460227273,144,10009,42916.78417,1277,33949.88917,31939.77031,0,1,0,0,0,0.014836066,0
20180205,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 100, 아모레퍼시픽 지하1층 B120호 (한강로2가)",리김밥아모레퍼시픽점,분식,197138.8236,447436.9537,한강로동,11170625,44,50,9,27,116,749,469,1218,0.904761905,1102,0.385057471,1638,9574,38025.46,1658,51846.67637,63564.3509,0,1,0,0,0,0.01625814,0
20180213,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 100, 아모레퍼시픽 지하1층 B105호 (한강로2가)",덕자네방앗간아모레퍼시픽사옥점,분식,197158.9236,447399.9644,한강로동,11170625,62,50,11,28,115,725,454,1179,0.902459712,1064,0.385072095,1630,9574,38025.46,2351,51846.67637,63564.3509,0,1,0,0,0,0.014836066,0
20190607,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 95, 지하1층 B144호 (한강로2가, 래미안용산 더 센트럴)",테그42용산역점(TEgg.42),분식,197011,447404,한강로동,11170625,34,51,8,23,122,786,480,1266,0.903633491,1144,0.379146919,1151,9574,38025.46,1294,51846.67637,63564.3509,0,1,0,0,0,0.014836066,0
20190723,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 95, 지하2층 B241호 (한강로2가, 래미안용산 더 센트럴)",인정국물떡볶이,분식,197011,447404,한강로동,11170625,34,51,8,23,122,786,480,1266,0.903633491,1144,0.379146919,1105,9574,38025.46,1294,51846.67637,63564.3509,0,1,0,0,0,0.014836066,0
20180531,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 69, 지하1층 B117-1호 (한강로2가, 용산푸르지오써밋)",소림마라용산점,분식,196861.3509,447226.7205,한강로동,11170625,62,50,9,24,110,674,446,1120,0.901785714,1010,0.398214286,1523,10552,38025.46,2358,51846.67637,63564.3509,0,1,0,0,0,0.014836066,0
20191210,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 69, 지1층 상가동 B123-1호 (한강로2가, 용산푸르지오써밋)",김가네용산푸르지오써밋점,분식,196861.3509,447226.7205,한강로동,11170625,60,50,9,24,110,674,446,1120,0.901785714,1010,0.398214286,965,10552,38025.46,2297,51846.67637,63564.3509,0,1,0,0,0,0.014836066,0
20210721,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 95, B동 지하1층 B112호 (한강로2가, 래미안용산 더 센트럴)",대표분식,분식,197011,447404,한강로동,11170625,46,51,8,23,122,786,480,1266,0.903633491,1144,0.379146919,376,9574,38025.46,1764,51846.67637,63564.3509,0,1,0,0,0,0.014836066,0
20210223,0,영업/정상,,용산구,한강로2가,"서울특별시 용산구 한강대로 145, 1층 103호 (한강로2가)",영이김밥,분식,197340.5317,447805.2565,한강로동,11170625,16,60,10,31,126,782,491,1273,0.90102121,1147,0.385703064,524,10264,38025.46,608,51846.67637,63564.3509,0,1,0,0,0,0.014836066,0
20190731,0,영업/정상,,중구,을지로2가,"서울특별시 중구 을지로 103-1, 1층 (을지로2가)",김가네,분식,198999.5991,451571.724,명동,11140550,62,104,80,112,430,2479,1345,3824,0.887552301,3394,0.351725941,1097,1594,49679.8775,3080,37454.5921,51885.59884,0,1,0,0,0,0.014836066,0
20210330,0,영업/정상,,중구,수표동,"서울특별시 중구 삼일대로12길 21, 1층 106호 (수표동)",순심김밥,분식,198962.4491,451617.224,명동,11140550,50,109,87,115,420,2481,1325,3806,0.889647924,3386,0.348134524,489,1594,49679.8775,2484,37454.5921,51885.59884,0,1,0,0,0,0.014836066,0
20210401,0,영업/정상,,중구,저동2가,"서울특별시 중구 을지로12길 28, 2층 202호 (저동2가)",배떡(충무로점),분식,199097.2021,451430.8783,명동,11140550,39,94,74,100,411,2321,1251,3572,0.88493841,3161,0.350223964,487,1887,42791.045,1656,37454.5921,51885.59884,0,1,0,0,0,0.012449829,0
20180725,0,영업/정상,,중구,저동2가,"서울특별시 중구 수표로 30, 1층 (저동2가)",부자돈까스,분식,199081.67,451283.6666,필동,11140570,108,71,69,54,409,2212,1223,3435,0.880931587,3026,0.356040757,1468,1887,42791.045,4606,11337.19328,13854.49042,0,1,0,0,0,0.012449829,0
20201013,0,영업/정상,,중구,을지로3가,"서울특별시 중구 충무로5길 21, 1층 (을지로3가)",토리카미,분식,199178.2113,451449.3509,필동,11140570,38,90,75,101,402,2253,1212,3465,0.883982684,3063,0.34978355,657,1887,42791.045,1622,11337.19328,13854.49042,0,1,0,0,0,0.012449829,0
20200417,0,영업/정상,,중구,을지로3가,"서울특별시 중구 충무로9길 17, 1층 (을지로3가)",을지로떡볶이,분식,199182.529,451605.4051,을지로동,11140605,50,102,76,112,408,2364,1240,3604,0.886792453,3196,0.344062153,836,1268,42791.045,2140,18142.30388,24090.92045,0,1,0,0,0,0.014836066,0
20210118,0,영업/정상,,마포구,공덕동,"서울특별시 마포구 마포대로 109, 제비동 지1층 103호 (공덕동, 롯데캐슬프레지던트)",하루한줄,분식,195564.3758,449186.9333,도화동,11440585,35,129,20,314,221,1008,929,1937,0.88590604,1716,0.479607641,560,25661,35715.2675,1267,16764.80879,17389.64383,0,1,0,0,0,0.012449829,0
20210913,0,영업/정상,,마포구,공덕동,"서울특별시 마포구 마포대로 173, 마포현대하이엘 113,114,115호 (공덕동)",명동칼국수,분식,195900.7094,449728.6292,공덕동,11440565,94,118,24,294,205,747,822,1569,0.869343531,1364,0.523900574,322,22057,35715.2675,3368,39372.44373,37557.40959,0,1,0,0,0,0.012449829,0
20220504,0,영업/정상,,마포구,공덕동,"서울특별시 마포구 마포대로 143, 마포공덕파크팰리스 Ⅱ 2층 206호 (공덕동)",삼첩분식 공덕점,분식,195782.1679,449467.1254,공덕동,11440565,28,122,23,297,214,824,844,1668,0.871702638,1454,0.505995204,89,27954,35715.2675,996,39372.44373,37557.40959,0,1,0,0,0,0.012449829,0
20220111,0,영업/정상,,강북구,수유동,"서울특별시 강북구 한천로139가길 22, 탑시티빌 1층 (수유동)",떡슐랭 수유점,분식,202157.7714,459780.1853,수유3동,11305630,56,110,11,128,207,1066,962,2028,0.897928994,1821,0.474358974,202,4447,25300.7975,1425,27836.11657,28753.57343,0,1,0,0,0,0.014836066,0
20210830,0,영업/정상,,강북구,수유동,"서울특별시 강북구 도봉로97길 59, 1층 (수유동)",Hi 파스타,분식,202258.0604,460073.5925,수유3동,11305630,60,104,17,137,197,1058,915,1973,0.900152053,1776,0.46376077,336,5895,25300.7975,1520,27836.11657,28753.57343,0,1,0,0,0,0.014836066,0
20200520,0,영업/정상,,강북구,수유동,"서울특별시 강북구 노해로8길 1, 뉴캐슬 1층 (수유동)",스쿨푸드 딜리버리 수유점,분식,201981.0711,459502.9232,인수동,11305660,20,115,14,115,224,1112,1000,2112,0.893939394,1888,0.473484848,803,2185,25300.7975,501,28261.05315,26011.7297,0,1,0,0,0,0.014836066,0
20200207,0,영업/정상,,성북구,동선동5가,"서울특별시 성북구 동소문로25길 42, 1층 (동선동5가)",카페민 성신여대점,분식,201440.369,454827.4661,동선동,11290575,30,123,15,314,104,644,525,1169,0.911035073,1065,0.449101796,906,15553,37074.4,1112,24555.39265,25895.42956,0,1,0,0,0,0.01625814,0
20210531,0,영업/정상,,성북구,동선동1가,"서울특별시 성북구 동소문로20가길 36, 2층 (동선동1가)",타이인플레이트 성신여대점,분식,201541.4775,454522.5241,동선동,11290575,50,121,10,299,91,631,488,1119,0.918677391,1028,0.436103664,427,12036,37074.4,1856,24555.39265,25895.42956,0,1,0,0,0,0.01625814,0
20190208,0,영업/정상,,서초구,양재동,"서울특별시 서초구 논현로31길 30, 1층 (양재동)",함촌,분식,203601.1083,442142.4104,양재1동,11650651,33,86,16,164,147,900,845,1745,0.915759312,1598,0.484240688,1270,1274,29253.71625,965,53883.53262,57490.43826,0,1,0,0,0,0.01625814,0
20190719,0,영업/정상,,강남구,도곡동,"서울특별시 강남구 논현로28길 50, 지상1층 102호 (도곡동)",고기창고 도곡점,분식,203988.6609,442467.9981,도곡2동,11680656,68,84,15,158,136,811,745,1556,0.912596401,1420,0.478791774,1109,10098,43606.43375,2958,29890.39631,29599.69657,0,1,0,0,0,0.01625814,0
20190926,0,영업/정상,,강남구,대치동,"서울특별시 강남구 역삼로64길 19, 동해빌딩 지상1층 (대치동)",걸작 떡볶이 대치점,분식,204651.9658,444184.5849,대치4동,11680630,66,76,38,1430,343,1408,1419,2827,0.878669968,2484,0.501945525,1040,21036,48644.62167,3211,41194.8779,49884.88825,0,1,0,0,0,0.012449829,0
20200911,0,영업/정상,,강남구,대치동,"서울특별시 강남구 역삼로 417, 1층 일부 103,104호 (대치동)",소풍,분식,204588.2186,444353.9798,대치4동,11680630,73,76,41,1380,341,1517,1488,3005,0.886522463,2664,0.495174709,689,18098,48644.62167,3532,41194.8779,49884.88825,0,1,0,0,0,0.014836066,0
20190916,0,영업/정상,,강남구,대치동,"서울특별시 강남구 선릉로68길 11, 지상1층 101호 (대치동)",자미당 대치점,분식,204593.4596,444113.3309,역삼2동,11680650,33,80,33,1349,331,1350,1362,2712,0.877949853,2381,0.502212389,1050,22861,48644.62167,1618,54870.38526,58126.24751,0,1,0,0,0,0.012449829,0
20181108,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 강남대로66길 14, 1층 106호 (역삼동)",로라방앗간 강남역삼점,분식,202746.0401,443281.217,서초2동,11650520,32,91,53,379,391,1640,1673,3313,0.881980078,2922,0.50498038,1362,10921,45886.5275,1469,46519.30631,53812.22095,0,1,0,0,0,0.012449829,0
20220413,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로4길 22, 지상1층 (역삼동)",봉구가래떡볶이(강남역삼점),분식,202787.0606,443328.5026,서초2동,11650520,19,92,72,377,396,1697,1734,3431,0.884581755,3035,0.505392014,110,10869,45886.5275,867,46519.30631,53812.22095,0,1,0,0,0,0.012449829,0
20190801,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로14길 8, 지하1층 (역삼동)",슬기로운 푸드,분식,203046.2783,443538.9164,역삼1동,11680640,39,98,97,402,410,1924,1898,3822,0.892726321,3412,0.496598639,1096,11190,45886.5275,1812,108753.4728,134994.9088,0,1,0,0,0,0.014836066,0
20201229,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로14길 10, 지하1층 우측 점포 (역삼동)",튜즈데이 버거 앤 윙,분식,203054.2397,443527.3155,역삼1동,11680640,26,97,88,400,410,1906,1887,3793,0.891906143,3383,0.497495386,580,11190,45886.5275,1213,108753.4728,134994.9088,0,1,0,0,0,0.014836066,0
20220503,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로7길 2, 지상1층 103호 (역삼동)",분식을 품다,분식,202894.456,443575.1657,역삼1동,11680640,33,97,121,453,402,1866,1906,3772,0.893425239,3370,0.505302227,90,11190,45886.5275,1514,108753.4728,134994.9088,0,1,0,0,0,0.014836066,0
20190402,0,영업/정상,,중랑구,상봉동,"서울특별시 중랑구 망우로 304-1, 1층 (상봉동)",메가엠지씨커피 상봉역점,분식,207555.6046,454895.3302,상봉2동,11260590,78,100,12,119,208,986,790,1776,0.882882883,1568,0.44481982,1217,4466,24825.57,1936,26164.3007,27016.92851,0,1,0,0,0,0.012449829,0
20191202,0,영업/정상,,중랑구,상봉동,"서울특별시 중랑구 망우로 304, 101호 (상봉동, 상봉베스트원아파트)",명인만두 상봉역점,분식,207545.6139,454891.8014,상봉2동,11260590,58,99,12,122,210,998,799,1797,0.883138564,1587,0.444629939,973,4466,24825.57,1438,26164.3007,27016.92851,0,1,0,0,0,0.012449829,0
20191101,0,영업/정상,,중랑구,상봉동,"서울특별시 중랑구 망우로55길 25, 1층 (상봉동)",곰아저씨알탕,분식,208184.3261,455200.3296,상봉2동,11260590,30,100,11,175,204,849,697,1546,0.868046572,1342,0.45084088,1004,9422,24825.57,745,26164.3007,27016.92851,0,1,0,0,0,0.012449829,0
20190927,0,영업/정상,,광진구,화양동,"서울특별시 광진구 동일로26길 62-1, 1층 (화양동)",동의보감,분식,206055.2638,449127.4652,화양동,11215710,25,75,15,128,168,1108,649,1757,0.90438247,1589,0.369379624,1039,5970,45445.4825,1140,38845.36698,40993.88901,0,1,0,0,0,0.01625814,0
20211027,0,영업/정상,,광진구,화양동,"서울특별시 광진구 군자로 15, 1층 (화양동)",슈퍼집건대점,분식,206223.9686,449166.197,화양동,11215710,30,76,16,144,155,1062,588,1650,0.906060606,1495,0.356363636,278,5752,45445.4825,1363,38845.36698,40993.88901,0,1,0,0,0,0.01625814,0
20201124,0,영업/정상,,광진구,화양동,"서울특별시 광진구 동일로24길 93, 1층 (화양동)",다원투뿔,분식,206125.2898,448927.456,자양4동,11215847,25,72,14,168,172,1157,657,1814,0.905181918,1642,0.362183021,615,8636,45445.4825,1136,25991.88687,28056.87549,0,1,0,0,0,0.01625814,0
20190711,0,영업/정상,,성동구,도선동,"서울특별시 성동구 왕십리로 320, 1층 102,103호 (도선동)",싸다김밥 왕십리역점,분식,202967.0425,451118.8096,행당1동,11200560,69,166,14,212,119,891,757,1648,0.927791262,1529,0.45934466,1117,27843,39223.6625,2706,19594.52435,22681.831,0,1,0,0,0,0.015704403,0
20171215,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동서로 77, 현대월드타워 지상1층 136호 (목동)",떡볶이친구,분식,189151.208,448200.0677,목5동,11470550,33,49,17,771,94,232,292,524,0.820610687,430,0.557251908,1690,16307,36652.715,1201,37980.22422,36488.39097,0,1,0,0,0,0.013845309,0
20190225,0,영업/정상,,강동구,명일동,"서울특별시 강동구 상암로47길 80, 1층 102호 (명일동)",노랑고래,분식,212709.9337,449762.6683,명일1동,11740530,23,86,10,370,191,575,713,1288,0.851708075,1097,0.553571429,1253,16369,31748.43375,730,26289.73545,26986.96295,0,1,0,0,0,0.013179737,0
20211206,0,영업/정상,,강동구,성내동,"서울특별시 강동구 양재대로89길 16, 1층 102호 (성내동, 파크프라자)",토마토김밥,분식,211838.3543,447195.6768,성내3동,11740660,18,48,8,176,127,618,742,1360,0.906617647,1233,0.545588235,238,7767,29143.65667,525,26355.71906,25722.93911,0,1,0,0,0,0.01625814,0
20210414,0,영업/정상,,강동구,성내동,"서울특별시 강동구 양재대로89길 13, 1층 106호 (성내동)",우리할매떡볶이 둔촌역점,분식,211835.9812,447143.4316,성내3동,11740660,29,47,7,169,116,580,699,1279,0.909304144,1163,0.546520719,474,7535,29143.65667,850,26355.71906,25722.93911,0,1,0,0,0,0.01625814,0
20210421,0,영업/정상,,강동구,성내동,"서울특별시 강동구 양재대로91길 16, 1층 104호 (성내동)",역전지짐이,분식,211886.6924,447316.4816,성내3동,11740660,33,50,7,183,156,739,851,1590,0.901886792,1434,0.535220126,467,8130,29143.65667,962,26355.71906,25722.93911,0,1,0,0,0,0.014836066,0
20220506,0,영업/정상,,강동구,성내동,"서울특별시 강동구 양재대로 1335, 1층 13,14호 (성내동)",미아리우동집 둔촌역점,분식,211854.1069,447051.5986,성내3동,11740660,80,40,5,159,111,544,642,1186,0.906408094,1075,0.541315346,87,7535,29143.65667,2331,26355.71906,25722.93911,0,1,0,0,0,0.022840338,0
20190128,0,영업/정상,,강서구,화곡동,서울특별시 강서구 강서로16길 27 (화곡동),까치꼬마김밥,분식,186478.2362,447891.2234,화곡1동,11500540,41,96,7,182,112,733,618,1351,0.917098446,1239,0.457438934,1281,2242,32815.28643,1355,48426.06878,44660.5002,0,1,0,0,0,0.01625814,0
20200731,0,영업/정상,,강남구,대치동,"서울특별시 강남구 삼성로67길 25, 지상1층 102호 (대치동, 공간아트빌)",생각나는 김밥,분식,205014.4494,444265.0577,대치4동,11680630,25,73,30,1636,325,1336,1328,2664,0.878003003,2339,0.498498498,731,22923,48644.62167,1206,41194.8779,49884.88825,0,1,0,0,0,0.012449829,0
20220425,0,영업/정상,,마포구,서교동,"서울특별시 마포구 월드컵북로5길 21, 1층 103호 (서교동)",맵찔이 떡볶이,분식,192661.5565,450515.9701,서교동,11440660,36,133,18,291,320,1993,2318,4311,0.925771283,3991,0.53769427,98,2292,45314.8025,1645,73351.93437,92063.85439,0,1,0,0,0,0.015704403,0
20200925,0,영업/정상,,마포구,서교동,"서울특별시 마포구 동교로 136, 1층 101호 (서교동)",하연옥 마포직영점,분식,192614.3547,450298.347,서교동,11440660,120,130,20,267,336,2003,2406,4409,0.923792243,4073,0.545701973,675,3323,45314.8025,5434,73351.93437,92063.85439,0,1,0,0,0,0.01625814,0
20191223,0,영업/정상,,마포구,서교동,"서울특별시 마포구 월드컵북로5나길 18, 1층 129호 (서교동, 서교동 대우미래사랑)",호호푸드,분식,192577.9908,450569.6705,서교동,11440660,30,127,19,279,309,1888,2122,4010,0.922942643,3701,0.529177057,952,2292,45314.8025,1378,73351.93437,92063.85439,0,1,0,0,0,0.01625814,0
20210113,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로23길 64, 지층 (연남동)",연남5701,분식,192768.7317,450702.2127,서교동,11440660,60,128,18,310,268,1735,1977,3712,0.927801724,3444,0.532596983,565,2292,39811.42,2389,73351.93437,92063.85439,0,1,0,0,0,0.015704403,0
20170817,0,영업/정상,,동작구,사당동,"서울특별시 동작구 동작대로5길 9, 3층 (사당동)",위니드플레이스,분식,198242.2632,441862.8003,남현동,11620630,79,61,17,172,195,985,751,1736,0.887672811,1541,0.432603687,1810,2947,31809.9925,2507,23563.82439,23078.81627,0,1,0,0,0,0.014836066,0
20190129,0,영업/정상,,서초구,방배동,"서울특별시 서초구 방배천로2안길 110, 1층 102호 (방배동)",모녀당(母女堂),분식,198535.0062,442182.2838,방배2동,11650610,12,94,17,225,204,1088,859,1947,0.895223421,1743,0.441191577,1280,2877,34658.0905,416,20575.19946,22618.54494,0,1,0,0,0,0.014836066,0
20211223,0,영업/정상,,서초구,방배동,"서울특별시 서초구 방배천로16길 4, 2층 1호 (방배동)",찬스키친,분식,198424.7829,442209.553,방배2동,11650610,11,92,18,237,215,1085,870,1955,0.890025575,1740,0.445012788,221,2687,34658.0905,366,20575.19946,22618.54494,0,1,0,0,0,0.014836066,0
20210831,0,영업/정상,,서초구,방배동,"서울특별시 서초구 방배천로16길 4, 2층 5호 (방배동)",권사부순대국 이수방배점,분식,198424.7829,442209.553,방배2동,11650610,20,92,18,237,215,1085,870,1955,0.890025575,1740,0.445012788,335,2687,34658.0905,689,20575.19946,22618.54494,0,1,0,0,0,0.014836066,0
